,Day,Plate,Well,Culture,Media,Growth Rate,Time to Max Growth,Saturation OD,Rsq
666,2,Plate 3,H7,346,TSB,0.504638817,8.516666667,0.946126623,0.99993665
667,2,Plate 3,H8,347,TSB,0.799914996,5.183333333,1.053856542,0.999640126
668,2,Plate 3,H9,348,TSB,0.848505902,3.85,1.085427406,0.999634739
669,2,Plate 3,H10,963,TSB,0,18.01666667,0.032838258,0
670,2,Plate 3,H11,349,TSB,0.860742799,4.016666667,1.07499827,0.999200668
671,2,Plate 3,H12,350,TSB,0,18.01666667,0.024843263,0
672,2,Plate 4,A1,117,TSB,0.604193087,2.183333333,0.983273992,0.999806429
673,2,Plate 4,A2,904,TSB,0.394952542,4.683333333,0.89666382,0.999885485
674,2,Plate 4,A3,142,TSB,0.915904276,3.516666667,1.087138593,0.998279725
675,2,Plate 4,A4,159,TSB,0.686144403,2.35,0.957571002,0.999825395
676,2,Plate 4,A5,905,TSB,0,18.03333333,0.031982406,0
677,2,Plate 4,A6,234,TSB,0.704556754,5.016666667,1.106570414,0.999514378
678,2,Plate 4,A7,245,TSB,0.73857118,3.516666667,1.00614095,0.998833465
679,2,Plate 4,A8,254,TSB,0.744437352,1.683333333,1.401996124,0.999312521
680,2,Plate 4,A9,907,TSB,0.618757384,2.016666667,0.910784495,0.998990354
681,2,Plate 4,A10,255,TSB,0.44264131,8.85,0.926819425,0.990925407
682,2,Plate 4,A11,256,TSB,0.724428997,3.183333333,0.963571153,0.999981381
683,2,Plate 4,A12,908,TSB,0,18.03333333,0.034703223,0
684,2,Plate 4,B1,258,TSB,0.756272846,2.85,1.037140043,0.999425983
685,2,Plate 4,B2,229,TSB,0.671036414,3.35,0.904566867,0.999066971
686,2,Plate 4,B3,912,TSB,0.82594512,2.016666667,1.023137347,0.999197347
687,2,Plate 4,B4,233,TSB,0.709184063,3.016666667,1.452999803,0.999806192
688,2,Plate 4,B5,913,TSB,0.815158465,2.35,1.094708841,0.999317943
689,2,Plate 4,B6,259,TSB,0.595204708,3.683333333,1.032140998,0.999898105
690,2,Plate 4,B7,265,TSB,0.819434362,3.516666667,1.058426431,0.999604929
691,2,Plate 4,B8,266,TSB,0.776728846,2.683333333,1.065856013,0.999723709
692,2,Plate 4,B9,267,TSB,0.512989485,7.85,0.696616667,0.998506114
693,2,Plate 4,B10,269,TSB,0.718413701,4.85,0.985641421,0.999130115
694,2,Plate 4,B11,914,TSB,0.926962478,1.85,1.102564318,0.998434754
695,2,Plate 4,B12,270,TSB,0.795788483,4.85,1.221138124,0.998701359
696,2,Plate 4,C1,271,TSB,0.757287341,4.016666667,1.349818113,0.999119816
697,2,Plate 4,C2,915,TSB,0.902520029,1.683333333,1.088131239,0.998056539
698,2,Plate 4,C3,272,TSB,0.671742405,2.35,1.083419629,0.998053326
699,2,Plate 4,C4,916,TSB,0.753074185,2.016666667,0.998283894,0.999783691
700,2,Plate 4,C5,274,TSB,0.871629743,2.683333333,1.046712959,0.999339561
701,2,Plate 4,C6,277,TSB,0.781659591,3.85,1.086713008,0.999360688
702,2,Plate 4,C7,278,TSB,0.638485756,3.183333333,0.999663638,0.999755155
703,2,Plate 4,C8,257,TSB,0.67733181,2.85,1.227714203,0.999268051
704,2,Plate 4,C9,279,TSB,0.562802809,5.016666667,1.037426938,0.999566415
705,2,Plate 4,C10,917,TSB,0.61049517,5.35,1.021559685,0.999727039
706,2,Plate 4,C11,923,TSB,0.590255242,5.683333333,1.046995497,0.999473523
707,2,Plate 4,C12,280,TSB,0.710150556,4.35,1.048140207,0.999350177
708,2,Plate 4,D1,286,TSB,0.635659659,3.016666667,1.372836906,0.999623188
709,2,Plate 4,D2,924,TSB,0.52726409,5.35,1.126994928,0.996788547
710,2,Plate 4,D3,925,TSB,0.749817496,2.683333333,1.134855452,0.997707594
711,2,Plate 4,D4,928,TSB,0.847428298,2.35,1.056710673,0.999622704
712,2,Plate 4,D5,293,TSB,0.881968589,2.516666667,1.008723489,0.998500348
713,2,Plate 4,D6,929,TSB,0.663504976,2.183333333,0.965903385,0.99958739
714,2,Plate 4,D7,294,TSB,0.706261931,2.85,1.064712982,0.999746889
715,2,Plate 4,D8,295,TSB,0.685141203,4.016666667,0.966571302,0.99991548
716,2,Plate 4,D9,296,TSB,0.691214127,4.85,0.95699791,0.999284211
717,2,Plate 4,D10,930,TSB,0.812116948,3.35,1.05213614,0.997913275
718,2,Plate 4,D11,297,TSB,0.588620151,8.683333333,1.164385498,0.998290386
719,2,Plate 4,D12,931,TSB,0.877117474,1.516666667,0.939992542,0.996145268
720,2,Plate 4,E1,284,TSB,0.642966678,2.516666667,1.052711336,0.998714994
721,2,Plate 4,E2,932,TSB,0.635307553,2.183333333,1.044132126,0.999838367
722,2,Plate 4,E3,298,TSB,0.703279334,4.016666667,1.047856402,0.999763535
723,2,Plate 4,E4,299,TSB,0.73476029,2.183333333,1.340273051,0.999535328
724,2,Plate 4,E5,341,TSB,0.923918597,2.85,1.052711745,0.999107
725,2,Plate 4,E6,933,TSB,0.777782939,2.683333333,1.13741955,0.999897218
726,2,Plate 4,E7,305,TSB,0,18.03333333,0.028282143,0
727,2,Plate 4,E8,306,TSB,0,18.03333333,0.031982406,0
728,2,Plate 4,E9,934,TSB,0.762279685,2.85,1.174427008,0.999862896
729,2,Plate 4,E10,308,TSB,0.688877135,4.016666667,1.023999302,0.999813303
730,2,Plate 4,E11,935,TSB,0.809795926,3.183333333,0.938678991,0.999593155
731,2,Plate 4,E12,937,TSB,0.818205628,3.85,1.354714,0.999695402
732,2,Plate 4,F1,316,TSB,0.691096869,3.85,0.966571302,0.999842075
733,2,Plate 4,F2,938,TSB,0.675943896,2.683333333,1.039566226,0.998985488
734,2,Plate 4,F3,944,TSB,0,18.03333333,0.035397319,0
735,2,Plate 4,F4,319,TSB,0.736547885,4.016666667,1.019853295,0.999247692
736,2,Plate 4,F5,322,TSB,0.717948446,3.016666667,1.362850597,0.999028012
737,2,Plate 4,F6,945,TSB,0.794059552,3.85,0.454509876,0.996331363
738,2,Plate 4,F7,947,TSB,0,18.03333333,0.666826811,0
739,2,Plate 4,F8,323,TSB,0.524289991,3.516666667,1.002997292,0.999555891
740,2,Plate 4,F9,0,TSB,0,18.03333333,0.030273064,0
741,2,Plate 4,F10,954,TSB,0,18.03333333,0.027282013,0
742,2,Plate 4,F11,332,TSB,0.829121608,4.183333333,1.331949981,0.998797646
743,2,Plate 4,F12,956,TSB,0,18.03333333,0.023848603,0
744,2,Plate 4,G1,333,TSB,0.831471066,3.016666667,1.071141866,0.997458542
745,2,Plate 4,G2,334,TSB,1.208432298,3.016666667,1.019428171,0.996289034
746,2,Plate 4,G3,958,TSB,0,18.03333333,0.034702982,0
747,2,Plate 4,G4,335,TSB,0.933392778,3.35,1.019705353,0.999340419
748,2,Plate 4,G5,336,TSB,0,18.03333333,0.034835016,0
749,2,Plate 4,G6,229,TSB,0.672767075,3.183333333,0.907142002,0.99861148
750,2,Plate 4,G7,233,TSB,0.690738608,3.016666667,1.11285606,0.999645785
751,2,Plate 4,G8,257,TSB,0.78424566,2.683333333,1.025856665,0.998883294
752,2,Plate 4,G9,284,TSB,0.669254681,2.683333333,1.046997542,0.998623849
753,2,Plate 4,G10,341,TSB,0.91006327,2.516666667,1.488571346,0.999008849
754,2,Plate 4,G11,959,TSB,0.515391928,6.683333333,1.103707628,0.995992342
755,2,Plate 4,G12,337,TSB,0.745657046,2.683333333,1.069426186,0.999829976
756,2,Plate 4,H1,338,TSB,0.940683919,3.016666667,1.005135834,0.999114783
757,2,Plate 4,H2,339,TSB,0.910163257,3.183333333,1.06861934,0.999263063
758,2,Plate 4,H3,342,TSB,0.616984739,3.35,1.167418556,0.998885238
759,2,Plate 4,H4,343,TSB,0.517607433,7.516666667,1.10856075,0.998293896
760,2,Plate 4,H5,961,TSB,0,18.03333333,0.028980614,0
761,2,Plate 4,H6,344,TSB,0.707041443,4.85,0.984142359,0.998939724
762,2,Plate 4,H7,346,TSB,0.481789641,9.016666667,0.938840941,0.999601628
763,2,Plate 4,H8,347,TSB,0.662670636,5.516666667,1.029855558,0.998074717
764,2,Plate 4,H9,348,TSB,0.725211178,2.516666667,1.054271543,0.999549206
765,2,Plate 4,H10,963,TSB,0,18.03333333,0.028282143,0
766,2,Plate 4,H11,349,TSB,0.807130112,4.183333333,1.071854153,0.997723398
767,2,Plate 4,H12,350,TSB,0,18.03333333,0.024566425,0
767,3,Plate 1,A1,101,TSB,0.785307994,4.166666667,1.059282787,0.99883317
768,3,Plate 1,A2,105,TSB,0.787034968,4.166666667,1.056567932,0.998862541
769,3,Plate 1,A3,110,TSB,0.78085962,3.833333333,1.021426914,0.999865636
770,3,Plate 1,A4,111,TSB,0.811580265,3.833333333,1.020141117,0.999664339
771,3,Plate 1,A5,182,TSB,0.619209982,5.5,1.335404519,0.999605866
772,3,Plate 1,A6,201,TSB,0.567477498,7.016666667,1.087848294,0.999695187
773,3,Plate 1,A7,202,TSB,0.580531107,7.183333333,1.082278225,0.999749961
774,3,Plate 1,A8,204,TSB,0.62291584,2.833333333,1.389998663,0.999511495
775,3,Plate 1,A9,205,TSB,0.582652631,4.833333333,1.254231566,0.999392101
776,3,Plate 1,A10,207,TSB,0.597473446,5,0.86442595,0.999690701
777,3,Plate 1,A11,208,TSB,0.677846511,6.166666667,1.050709292,0.997557013
778,3,Plate 1,A12,209,TSB,0.671658486,6,1.051275445,0.997011445
779,3,Plate 1,B1,210,TSB,0.813510221,5,1.026853328,0.999141345
780,3,Plate 1,B2,211,TSB,0.719454888,6.166666667,0.901424634,0.999484763
781,3,Plate 1,B3,214,TSB,0.746962369,4.666666667,1.052708897,0.998917164
782,3,Plate 1,B4,215,TSB,0.602312313,5.683333333,1.397428484,0.999574142
783,3,Plate 1,B5,217,TSB,0.860312615,4,1.039427354,0.999494594
784,3,Plate 1,B6,218,TSB,0.747040897,4.166666667,1.047854769,0.998879831
785,3,Plate 1,B7,0,TSB,0.21787902,15.68333333,0.064645771,0.994289185
786,3,Plate 1,B8,220,TSB,0.676847738,5.333333333,1.055139685,0.999589461
787,3,Plate 1,B9,221,TSB,0.694323918,3.166666667,1.074999203,0.999649697
788,3,Plate 1,B10,222,TSB,0.773274744,4.333333333,1.020998881,0.997991651
789,3,Plate 1,B11,223,TSB,0.726737152,3.166666667,1.012711366,0.999881744
790,3,Plate 1,B12,224,TSB,0.878194549,3,1.433714115,0.998550486
791,3,Plate 1,C1,225,TSB,0.663887395,5.85,1.300826217,0.999691378
792,3,Plate 1,C2,226,TSB,0.614760857,6.166666667,0.935280108,0.999915814
793,3,Plate 1,C3,227,TSB,0.658776583,5.5,0.771278917,0.999470283
794,3,Plate 1,C4,228,TSB,0.715428453,3.833333333,1.135711429,0.999891471
795,3,Plate 1,C5,229,TSB,0.580942268,2.666666667,0.962713734,0.998669436
796,3,Plate 1,C6,230,TSB,0.661393636,5.166666667,1.06042684,0.999886579
797,3,Plate 1,C7,231,TSB,0.853611715,4.5,1.150279168,0.999334224
798,3,Plate 1,C8,232,TSB,0.637033437,5.333333333,1.316558522,0.999942339
799,3,Plate 1,C9,233,TSB,0.69378548,4.5,1.114426282,0.999913272
800,3,Plate 1,C10,235,TSB,0.735897477,4.333333333,0.953855585,0.99961518
801,3,Plate 1,C11,236,TSB,0.73717846,4.166666667,1.062141588,0.998951235
802,3,Plate 1,C12,237,TSB,0.746895497,3.333333333,1.178567933,0.99992011
803,3,Plate 1,D1,238,TSB,0.639197445,5,1.124426939,0.999762064
804,3,Plate 1,D2,239,TSB,0.772712141,4.166666667,1.054284398,0.999307537
805,3,Plate 1,D3,240,TSB,0.877478279,4.333333333,1.098571317,0.999259683
806,3,Plate 1,D4,241,TSB,0.640184269,5.166666667,1.034567443,0.99893707
807,3,Plate 1,D5,242,TSB,0.742385822,3.166666667,1.059853578,0.999676327
808,3,Plate 1,D6,243,TSB,0.905533238,4.166666667,1.070427123,0.999259008
809,3,Plate 1,D7,244,TSB,0.748796356,4.5,1.06542792,0.999833566
810,3,Plate 1,D8,248,TSB,0.667193107,6.35,1.063712445,0.999748481
811,3,Plate 1,D9,249,TSB,0.649180785,4.666666667,0.888998715,0.998370983
812,3,Plate 1,D10,250,TSB,0.342917921,5.166666667,1.043489306,0.997062145
813,3,Plate 1,D11,251,TSB,0.580694959,5.333333333,0.755845522,0.998510498
814,3,Plate 1,D12,252,TSB,0.651516653,3,0.976706868,0.998997901
815,3,Plate 1,E1,253,TSB,0.722692662,5,0.974427566,0.999575012
816,3,Plate 1,E2,257,TSB,0.702703905,4.333333333,1.046856402,0.999594999
817,3,Plate 1,E3,260,TSB,0.636129207,5.683333333,1.04699618,0.999626459
818,3,Plate 1,E4,261,TSB,0.882623126,4.5,0.934564723,0.999272971
819,3,Plate 1,E5,262,TSB,0.659610725,7.85,1.02956604,0.999033001
820,3,Plate 1,E6,263,TSB,0.636184876,5.333333333,1.083,0.999678168
821,3,Plate 1,E7,264,TSB,0.654831403,5.5,1.072425793,0.999270748
822,3,Plate 1,E8,273,TSB,0.819727326,4.666666667,0.980565916,0.999522002
823,3,Plate 1,E9,282,TSB,0.659965251,4.833333333,1.38314271,0.999217925
824,3,Plate 1,E10,283,TSB,0.714061872,3,1.097851881,0.998623628
825,3,Plate 1,E11,284,TSB,0.675539825,3.166666667,1.073140803,0.99878519
826,3,Plate 1,E12,285,TSB,0.840086695,3,1.433428087,0.998566348
827,3,Plate 1,F1,287,TSB,0.753933416,4.333333333,1.276554762,0.999639538
828,3,Plate 1,F2,288,TSB,0.766124025,4.333333333,1.040460847,0.999554669
829,3,Plate 1,F3,289,TSB,0.837023038,3,1.08028443,0.999944609
830,3,Plate 1,F4,290,TSB,0.89534581,4,1.083712215,0.999659721
831,3,Plate 1,F5,291,TSB,0.813948734,4.166666667,1.030713078,0.99831282
832,3,Plate 1,F6,292,TSB,0.912015234,4.166666667,1.38942838,0.999337624
833,3,Plate 1,F7,300,TSB,0.687992508,5.5,1.33071335,0.999540556
834,3,Plate 1,F8,301,TSB,0.763771788,4.333333333,1.039428454,0.99962883
835,3,Plate 1,F9,302,TSB,0.736809301,4.5,1.055428185,0.999503344
836,3,Plate 1,F10,303,TSB,0.727047592,4.333333333,1.063140919,0.999147569
837,3,Plate 1,F11,307,TSB,0.629374911,4.666666667,0.932511375,0.999602923
838,3,Plate 1,F12,0,TSB,0.584948702,5,1.04985518,0.999456428
839,3,Plate 1,G1,310,TSB,0.774773022,4.333333333,1.014427466,0.99915526
840,3,Plate 1,G2,311,TSB,0.668574477,5.333333333,0.774713046,0.999430526
841,3,Plate 1,G3,312,TSB,0.836732977,3.166666667,1.09742846,0.999959149
842,3,Plate 1,G4,313,TSB,0.839230346,4.166666667,0.798799456,0.998788098
843,3,Plate 1,G5,314,TSB,0.748437634,4.833333333,1.165423208,0.998691898
844,3,Plate 1,G6,229,TSB,0.673059775,4.666666667,0.95471373,0.998357271
845,3,Plate 1,G7,233,TSB,0.903424873,5.166666667,1.131283476,0.999054063
846,3,Plate 1,G8,257,TSB,0.677003937,3,1.053998781,0.999636851
847,3,Plate 1,G9,284,TSB,0.70025415,3.166666667,1.056425751,0.998292989
848,3,Plate 1,G10,341,TSB,0.885885511,2.666666667,1.469142621,0.998871832
849,3,Plate 1,G11,901,TSB,0,18.01666667,0.034225481,0
850,3,Plate 1,G12,902,TSB,0.66034951,14.51666667,0.657679235,0.999975125
851,3,Plate 1,H1,317,TSB,0.734518589,3.166666667,1.053141849,0.999660082
852,3,Plate 1,H2,318,TSB,0.809297251,3.833333333,1.332547889,0.999477552
853,3,Plate 1,H3,320,TSB,0.656678331,6.35,1.08185471,0.999604433
854,3,Plate 1,H4,321,TSB,0.639929415,5.166666667,0.850980805,0.998888726
855,3,Plate 1,H5,324,TSB,0.669609618,5.333333333,1.042851877,0.99956507
856,3,Plate 1,H6,325,TSB,0.887787145,4.333333333,1.065713922,0.999333317
857,3,Plate 1,H7,326,TSB,0.605672062,5.85,1.050904612,0.999197158
858,3,Plate 1,H8,327,TSB,0.754126506,3.333333333,0.831427393,0.999663335
859,3,Plate 1,H9,330,TSB,0.716576912,4.166666667,1.028570477,0.997779724
860,3,Plate 1,H10,331,TSB,0.786600857,2.833333333,1.027996805,0.999403332
861,3,Plate 1,H11,340,TSB,0.733934105,3,0.960417287,0.998379139
862,3,Plate 1,H12,341,TSB,0.864308517,2.5,1.07456972,0.999136775
863,3,Plate 2,A1,101,TSB,0.779114488,4.183333333,1.049711602,0.999002199
864,3,Plate 2,A2,105,TSB,0.778491977,4.35,1.059139157,0.998608575
865,3,Plate 2,A3,110,TSB,0.790615019,3.683333333,1.01057046,0.999954925
866,3,Plate 2,A4,111,TSB,0.7483645,3.516666667,1.180712626,0.999907033
867,3,Plate 2,A5,182,TSB,0.63038057,3.516666667,1.077417855,0.999500935
868,3,Plate 2,A6,201,TSB,0.499132183,7.183333333,1.08999633,0.999175883
869,3,Plate 2,A7,202,TSB,0.517312938,7.35,1.073853358,0.999519213
870,3,Plate 2,A8,204,TSB,0.694214806,2.666666667,1.071853886,0.999270967
871,3,Plate 2,A9,205,TSB,0.576993362,4.683333333,0.848283067,0.999590179
872,3,Plate 2,A10,207,TSB,0.586857965,3.183333333,0.86814114,0.999905361
873,3,Plate 2,A11,208,TSB,0.633276572,6.183333333,1.050852595,0.998004449
874,3,Plate 2,A12,209,TSB,0.743267806,3.85,1.035706463,0.999407551
875,3,Plate 2,B1,210,TSB,0.732209465,5.016666667,1.026137923,0.998817708
876,3,Plate 2,B2,211,TSB,0.675988413,6.183333333,0.92385012,0.998794523
877,3,Plate 2,B3,214,TSB,0.693569989,4.683333333,1.034708804,0.998861747
878,3,Plate 2,B4,215,TSB,0.546128988,5.683333333,1.038140871,0.999352173
879,3,Plate 2,B5,217,TSB,0.677473118,3.683333333,1.017998035,0.999966937
880,3,Plate 2,B6,218,TSB,0.735891737,4.183333333,1.053142256,0.99933567
881,3,Plate 2,B7,0,TSB,0.230367484,15.68333333,0.059813214,0.99605123
882,3,Plate 2,B8,220,TSB,0.604018259,5.016666667,1.034567861,0.999907026
883,3,Plate 2,B9,221,TSB,0.656567611,3.35,1.076713129,0.999740998
884,3,Plate 2,B10,222,TSB,0.69080987,4.35,1.030570201,0.998429713
885,3,Plate 2,B11,223,TSB,0.69454364,3.183333333,1.019569767,0.999908614
886,3,Plate 2,B12,224,TSB,0.912456989,3,1.125422117,0.997664832
887,3,Plate 2,C1,225,TSB,0.61259965,4.683333333,1.325965062,0.999354248
888,3,Plate 2,C2,226,TSB,0.504895072,6.683333333,0.941280902,0.999378214
889,3,Plate 2,C3,227,TSB,0.591462104,3.516666667,0.754710926,0.999201505
890,3,Plate 2,C4,228,TSB,0.699987429,3.516666667,1.130137998,0.99993676
891,3,Plate 2,C5,229,TSB,0.637560216,2.666666667,0.962569372,0.998973563
892,3,Plate 2,C6,230,TSB,0.660463402,5.35,1.062855606,0.999883349
893,3,Plate 2,C7,231,TSB,0.727906254,4.683333333,1.103992363,0.997986142
894,3,Plate 2,C8,232,TSB,0.540107534,6.35,1.15383716,0.998954041
895,3,Plate 2,C9,233,TSB,0.702189902,4.35,1.112423841,0.999705812
896,3,Plate 2,C10,235,TSB,0.681669479,4.35,0.961284419,0.999760455
897,3,Plate 2,C11,236,TSB,0.686812517,4.183333333,1.050831213,0.999291407
898,3,Plate 2,C12,237,TSB,0.743207072,3.683333333,1.009283348,0.999910811
899,3,Plate 2,D1,238,TSB,0.648940468,5.016666667,1.122995929,0.999926955
900,3,Plate 2,D2,239,TSB,0.728937362,3.683333333,1.377857098,0.999957794
901,3,Plate 2,D3,240,TSB,0.706926422,4.183333333,1.074285087,0.99983443
902,3,Plate 2,D4,241,TSB,0.634651408,5.016666667,1.020139296,0.99937623
903,3,Plate 2,D5,242,TSB,0.762778013,3.183333333,1.058996088,0.999571296
904,3,Plate 2,D6,243,TSB,0.726759032,4.183333333,1.073854957,0.999415612
905,3,Plate 2,D7,244,TSB,0.675350291,3.183333333,1.056141312,0.997682006
906,3,Plate 2,D8,248,TSB,0.579122018,6.85,1.059712033,0.998468372
907,3,Plate 2,D9,249,TSB,0.710775813,2.833333333,0.889284635,0.997941967
908,3,Plate 2,D10,250,TSB,0.610717919,4.183333333,1.043618942,0.999981896
909,3,Plate 2,D11,251,TSB,0.565529978,5.516666667,0.760561895,0.998501596
910,3,Plate 2,D12,252,TSB,0.682369792,3.183333333,0.975696702,0.997869779
911,3,Plate 2,E1,253,TSB,0.698265092,5.016666667,1.086142406,0.999863724
912,3,Plate 2,E2,257,TSB,0.772756755,3,1.456714216,0.999381943
913,3,Plate 2,E3,260,TSB,0.584774419,3.516666667,1.432285643,0.999598158
914,3,Plate 2,E4,261,TSB,0.794412437,3,0.887561152,0.998314197
915,3,Plate 2,E5,262,TSB,0.622225575,8.016666667,1.021137198,0.998469724
916,3,Plate 2,E6,263,TSB,0.6431941,5.35,1.000428449,0.999660448
917,3,Plate 2,E7,264,TSB,0.601050347,3.183333333,1.054282231,0.997666675
918,3,Plate 2,E8,273,TSB,0.676720325,3.183333333,0.981968831,0.998720216
919,3,Plate 2,E9,282,TSB,0.710341824,2.833333333,1.114279727,0.997983116
920,3,Plate 2,E10,283,TSB,0.712514763,3,1.098711722,0.998172291
921,3,Plate 2,E11,284,TSB,0.696359955,3.35,1.20742847,0.998627866
922,3,Plate 2,E12,285,TSB,0.827864264,2.833333333,1.136425698,0.998349075
923,3,Plate 2,F1,287,TSB,0.751749316,3.683333333,1.068104206,0.999988794
924,3,Plate 2,F2,288,TSB,0.720365094,4.35,1.025233569,0.999705058
925,3,Plate 2,F3,289,TSB,0.823578141,2.666666667,1.373399117,0.999511892
926,3,Plate 2,F4,290,TSB,0.833687167,3.85,1.077139219,0.999823525
927,3,Plate 2,F5,291,TSB,0.711832,4.183333333,1.031713356,0.998150246
928,3,Plate 2,F6,292,TSB,0.888463923,4.183333333,1.088570922,0.999167337
929,3,Plate 2,F7,300,TSB,0.687247439,3.35,1.070853082,0.998338078
930,3,Plate 2,F8,301,TSB,0.681391053,4.016666667,0.964418216,0.999665127
931,3,Plate 2,F9,302,TSB,0.662394045,4.183333333,0.965856932,0.999479469
932,3,Plate 2,F10,303,TSB,0.685387202,4.183333333,1.06626562,0.999470337
933,3,Plate 2,F11,307,TSB,0.619082469,4.85,0.876851688,0.999464337
934,3,Plate 2,F12,0,TSB,0.555104017,5.183333333,1.02899055,0.999334382
935,3,Plate 2,G1,310,TSB,0.72249976,4.35,1.019711103,0.999320664
936,3,Plate 2,G2,311,TSB,0.631512344,5.683333333,0.794559937,0.998859517
937,3,Plate 2,G3,312,TSB,0.821392252,2.516666667,1.096856826,0.999446084
938,3,Plate 2,G4,313,TSB,0.790581132,4.183333333,0.794329298,0.998495538
939,3,Plate 2,G5,314,TSB,0.642367249,4.683333333,1.021569492,0.999419573
940,3,Plate 2,G6,229,TSB,0.611669328,4.85,0.965856636,0.998462657
941,3,Plate 2,G7,233,TSB,0.784417316,5.183333333,1.14271182,0.999327011
942,3,Plate 2,G8,257,TSB,0.679720145,2.833333333,1.065428054,0.999288047
943,3,Plate 2,G9,284,TSB,0.655274556,3.183333333,1.074854029,0.998245103
944,3,Plate 2,G10,341,TSB,0.834697946,2.333333333,1.085569079,0.99899004
945,3,Plate 2,G11,901,TSB,0,18.01666667,0.029990472,0
946,3,Plate 2,G12,902,TSB,0.671455519,15.18333333,0.570555246,0.999939724
947,3,Plate 2,H1,317,TSB,0.710561163,3,1.062570507,0.999339691
948,3,Plate 2,H2,318,TSB,0.803369775,4.016666667,1.035997657,0.999360844
949,3,Plate 2,H3,320,TSB,0.619416613,6.683333333,1.03214086,0.999240015
950,3,Plate 2,H4,321,TSB,0.618453024,5.35,0.840976984,0.998414287
951,3,Plate 2,H5,324,TSB,0.67032419,5.35,1.037427075,0.999413793
952,3,Plate 2,H6,325,TSB,0.751646506,4.35,1.053426283,0.998865447
953,3,Plate 2,H7,326,TSB,0.587066427,6.016666667,1.061054496,0.998956836
954,3,Plate 2,H8,327,TSB,0.720343176,4.016666667,0.832423616,0.999787499
955,3,Plate 2,H9,330,TSB,0.773195855,4.35,1.048856267,0.997803573
956,3,Plate 2,H10,331,TSB,0.776471185,2.833333333,1.04113978,0.999346763
957,3,Plate 2,H11,340,TSB,0.661317691,3.183333333,0.963849666,0.998297682
958,3,Plate 2,H12,341,TSB,0.921387531,2.333333333,1.077426998,0.998908087
959,3,Plate 3,A1,117,TSB,0.770114238,7.183333333,0.986995803,0.999286665
960,3,Plate 3,A2,904,TSB,0.569464959,6.85,0.921815048,0.999859354
961,3,Plate 3,A3,142,TSB,0.912495585,4.35,1.093705162,0.998845106
962,3,Plate 3,A4,159,TSB,0.782898983,6.516666667,0.972998679,0.999945584
963,3,Plate 3,A5,905,TSB,0.364746202,10.01666667,0.549045132,0.999424785
964,3,Plate 3,A6,234,TSB,0.872870713,7.683333333,1.095994134,0.999180042
965,3,Plate 3,A7,245,TSB,0.883179364,6.183333333,1.018426348,0.999554359
966,3,Plate 3,A8,254,TSB,0.843874383,4.516666667,1.035854738,0.999213584
967,3,Plate 3,A9,907,TSB,0.619704441,11.35,0.693672498,0.999897831
968,3,Plate 3,A10,255,TSB,0.638948874,5.683333333,0.997558129,0.999987942
969,3,Plate 3,A11,256,TSB,0.933990466,5.683333333,0.995571019,0.999320779
970,3,Plate 3,A12,908,TSB,0.440100549,7.85,0.195932611,0.99771376
971,3,Plate 3,B1,258,TSB,0.892809503,3.516666667,1.057568611,0.999785814
972,3,Plate 3,B2,229,TSB,0.683830889,4.683333333,0.962856486,0.998719836
973,3,Plate 3,B3,912,TSB,0.946434896,2.516666667,1.009427884,0.998427828
974,3,Plate 3,B4,233,TSB,0.850396768,5.516666667,1.127283343,0.999121518
975,3,Plate 3,B5,913,TSB,0.93526571,3.683333333,1.127139383,0.999724917
976,3,Plate 3,B6,259,TSB,0.533444048,4.683333333,0.992282157,0.999962427
977,3,Plate 3,B7,265,TSB,0.878843732,4.183333333,1.110568745,0.998394504
978,3,Plate 3,B8,266,TSB,0.789381479,4.016666667,1.113850803,0.99951482
979,3,Plate 3,B9,267,TSB,0.50608331,4.183333333,0.854699456,0.999324239
980,3,Plate 3,B10,269,TSB,0.883260643,4.683333333,1.02714099,0.999289231
981,3,Plate 3,B11,914,TSB,0.968563394,2.183333333,1.185282012,0.998945509
982,3,Plate 3,B12,270,TSB,0.880687924,4.016666667,1.031569511,0.999078077
983,3,Plate 3,C1,271,TSB,0.896708313,4.016666667,1.329142704,0.999606496
984,3,Plate 3,C2,915,TSB,0.9748182,2.35,1.154137727,0.998805233
985,3,Plate 3,C3,272,TSB,0.797305433,3.683333333,1.109125424,0.999192978
986,3,Plate 3,C4,916,TSB,0.957830712,2.683333333,0.98399289,0.99852368
987,3,Plate 3,C5,274,TSB,0.815385424,4.016666667,1.080140023,0.99964325
988,3,Plate 3,C6,277,TSB,0.81789214,3.85,1.109137647,0.999430711
989,3,Plate 3,C7,278,TSB,0.696906308,4.35,0.885798806,0.999656645
990,3,Plate 3,C8,257,TSB,0.71746799,4.516666667,1.074856156,0.999500376
991,3,Plate 3,C9,279,TSB,0.633384504,5.35,1.063853728,0.999958705
992,3,Plate 3,C10,917,TSB,0.64527556,6.183333333,1.007966685,0.999940291
993,3,Plate 3,C11,923,TSB,0.668907578,6.016666667,1.0557062,0.999797505
994,3,Plate 3,C12,280,TSB,0.889716625,3.683333333,1.067853474,0.999861175
995,3,Plate 3,D1,286,TSB,0.738189317,4.516666667,1.422141407,0.999566306
996,3,Plate 3,D2,924,TSB,0.586639768,6.016666667,1.179174149,0.999943825
997,3,Plate 3,D3,925,TSB,0.792470921,4.016666667,1.148850631,0.999938063
